,id,title,tags
4749,409490.0,Rogue Harvest,"['Early Access', 'Indie', 'Action', 'Adventure', 'RPG', 'Strategy']"
4750,416400.0,Van Helsing Final Cut: High Resolution Texture Pack,"['Action', 'Adventure', 'RPG', 'Indie']"
4751,326015.0,TS Marketplace: VCA 45t GLW 2 axle vans Wagon Pack,['Simulation']
4752,411760.0,Swordbreaker The Game,"['Adventure', 'Indie', 'Visual Novel', 'Interactive Fiction', 'Choices Matter', 'Exploration', '2D', 'Gore', 'Atmospheric', 'Medieval', 'Point & Click', 'Dungeon Crawler', 'Replay Value', 'Dark Fantasy', 'Comedy', 'Aliens', 'Magic', 'Funny', 'Horror', 'Design & Illustration']"
4753,406210.0,Over the Dream,"['Documentary', 'Gaming']"
4754,409450.0,The Fall of the Dungeon Guardians - Enhanced Edition,"['RPG', 'Dungeon Crawler', 'Strategy', 'Indie', 'Grid-Based Movement', 'First-Person', 'Party-Based RPG']"
4755,400170.0,The Incredible Adventures of Van Helsing: Final Cut,"['RPG', 'Action', 'Adventure', 'Hack and Slash', 'Indie', 'Action RPG', 'Co-op', 'Steampunk', 'Isometric', 'Multiplayer', 'Loot', 'Singleplayer']"
4756,366843.0,Call of Duty®: Black Ops III - Season Pass,"['Action', 'Adventure', 'FPS', 'Zombies', 'First-Person', 'Multiplayer', 'Shooter', 'Co-op']"
4757,416440.0,Freedom Poopie Demo,['Indie']
4758,329790.0,Krosmaster Arena,"['Free to Play', 'Strategy', 'RPG', 'Multiplayer', 'Board Game', 'Anime']"
4759,401460.0,Krosmaster - Air Element Pack,"['Strategy', 'Free to Play']"
4760,401440.0,Krosmaster - Fire Element Pack,"['Strategy', 'Free to Play']"
4761,418160.0,Garden Rescue: Christmas Edition,"['Strategy', 'Casual', 'Tower Defense']"
4762,401470.0,Krosmaster - Earth Element Pack,"['Strategy', 'Free to Play']"
4763,254200.0,FortressCraft Evolved!,"['Sandbox', 'Crafting', 'Building', 'Survival', 'Indie', 'Strategy', 'Voxel', 'Simulation', 'Open World', 'Multiplayer', 'Adventure', 'RPG', 'Sci-fi', 'Base Building', 'Casual', 'Tower Defense', 'Singleplayer', 'Action', 'Mining', 'Co-op']"
4764,401430.0,Krosmaster - Elite Pack,"['Strategy', 'Free to Play']"
4765,416800.0,Cluck Yegger in Escape From The Planet of The Poultroid,"['Strategy', 'Action', 'Casual', 'Horror', 'Comedy']"
4766,414070.0,Shut Up And Dig,"['Early Access', 'Platformer', 'Adventure', 'Indie', 'Action', 'Rogue-like', 'Female Protagonist']"
4767,414360.0,Flying Tigers: Shadows Over China - Paradise Island,"['Action', 'Indie', 'Simulation', 'Casual', 'Adventure']"
4768,397360.0,Magician's Apprentice,"['Early Access', 'Action', 'Indie', 'RPG']"
4769,364324.0,FSX: Steam Edition - Embraer E-Jets 175 &amp; 195 Add-On,['Simulation']
4770,266190.0,Astral Terra,"['Early Access', 'Open World', 'Survival', 'Sandbox', 'RPG', 'Adventure', 'Voxel', 'Building', 'Indie', 'Crafting', 'Action', 'Fantasy', 'Procedural Generation', 'Multiplayer', 'Singleplayer', 'Exploration', 'Magic', 'Mining', 'Co-op', 'Walking Simulator']"
4771,390384.0,Rocksmith® 2014 – Rancid - “Ruby Soho”,"['Casual', 'Simulation']"
4773,359790.0,Construction Simulator 2015: Liebherr LR 1300,"['Simulation', 'Casual']"
4774,390386.0,Rocksmith® 2014 – Rancid - “Maxwell Murder”,"['Casual', 'Simulation']"
4775,390385.0,Rocksmith® 2014 – Rancid - “Time Bomb”,"['Casual', 'Simulation']"
4776,390387.0,Rocksmith® 2014 – Rancid - “Fall Back Down”,"['Casual', 'Simulation']"
4777,341980.0,Dispatcher,"['Horror', 'Adventure', 'Indie', 'Action', 'Multiplayer', 'Space', 'Sci-fi', 'Co-op', 'Atmospheric', 'First-Person', 'Female Protagonist', 'Stealth', 'RPG', 'Survival Horror', 'Survival']"
4778,390388.0,Rocksmith® 2014 – Rancid Song Pack,"['Casual', 'Simulation']"
4779,353380.0,Steam Link,"['Hardware', 'Steam Machine', 'Simulation', 'Difficult', 'Atmospheric', 'Mod', 'Great Soundtrack', 'Puzzle', 'Local Co-Op', 'Psychedelic']"
4780,414310.0,The Last Federation - The Lost Technologies,"['Strategy', 'Indie', 'Simulation']"
4781,412520.0,Evil Defenders,"['Tower Defense', 'Strategy', 'Casual', 'Indie']"
4782,292500.0,Kero Blaster,"['Indie', 'Platformer', 'Pixel Graphics', 'Retro', '2D', 'Shooter', 'Singleplayer', 'Difficult', 'Action', 'Great Soundtrack', 'Adventure', ""Shoot 'Em Up"", 'Arcade', 'Side Scroller', 'Silent Protagonist', 'Controller', 'Soundtrack', 'Satire', 'Fantasy', 'Classic']"
4783,410050.0,The Forgotten Forest,"['Indie', 'Adventure', 'RPGMaker', 'Horror']"
4784,413910.0,Robotpencil Presents: Character Design - Horror Genre,"['Design & Illustration', 'Tutorial']"
4785,413920.0,Robotpencil Presents: Character Design - Jubal,"['Design & Illustration', 'Tutorial']"
4786,411180.0,Dota 2 Player Profiles,"['Gaming', 'Free to Play', 'Documentary', 'Episodic', 'MOBA', 'Multiplayer', 'Competitive', 'Action', 'Adventure', 'Movie', 'Casual', 'Family Friendly', 'Strategy']"
4787,368690.0,Chronoclysm,"['Indie', 'Action', '4 Player Local', 'Local Co-Op', 'Puzzle']"
4788,416370.0,Showing Tonight: Mindhunters Incident,"['Casual', 'Adventure', 'Hidden Object', 'Movie', 'Point & Click']"
4789,412370.0,Parallels,"['Indie', 'Casual', 'Action', 'Adventure', 'Minimalist', 'Great Soundtrack']"
4790,407451.0,The Windsor Pack,"['Strategy', 'RPG', 'Indie']"
4791,414060.0,iso-Sphere,"['Indie', 'Casual']"
4792,414580.0,Uriel's Chasm 2: את,"['Indie', 'Action', 'Adventure', ""Shoot 'Em Up""]"
4793,407450.0,The Stirling Pack,"['Strategy', 'RPG', 'Indie']"
4794,412900.0,A.I. Invasion - Road of Rodan,"['Strategy', 'Action', 'Indie', 'Simulation']"
4795,417080.0,Soundtrack: The Invitation to HAVEN,"['Action', 'Indie', 'Racing']"
4796,402970.0,Fringes of the Empire,"['Early Access', 'Action', 'Casual', 'Adventure', 'Indie', 'RPG', 'Sci-fi']"
4797,393610.0,ROOT,"['Indie', 'Action', 'Stealth', 'FPS', 'Cyberpunk']"
4798,356100.0,Fuego!,"['Indie', 'Casual', 'Strategy', 'Western']"
4799,407800.0,Steam Pack,"['Massively Multiplayer', 'Strategy', 'Free to Play']"
4800,410450.0,Universal Pack,"['Strategy', 'Massively Multiplayer', 'Free to Play']"
4801,379554.0,FSX: Steam Edition - FS Academy: On Instruments,['Simulation']
4802,390870.0,Circuit Breakers,"['Local Co-Op', 'Arcade', ""Shoot 'Em Up"", 'Pixel Graphics', 'Retro', 'Shooter', 'Action', 'Indie', '4 Player Local', 'Twin Stick Shooter', '2D', 'Online Co-Op', 'Top-Down Shooter']"
4803,386350.0,Rise: Battle Lines,"['Strategy', 'Indie', 'Multiplayer', 'Turn-Based']"
4804,290080.0,Life is Feudal: Your Own,"['Medieval', 'Open World', 'Survival', 'Crafting', 'Sandbox', 'Building', 'Multiplayer', 'RPG', 'Simulation', 'Co-op', 'MMORPG', 'Action', 'Adventure', 'Massively Multiplayer', 'Indie', 'Atmospheric', 'Strategy', 'Historical', 'Walking Simulator', 'Singleplayer']"
4805,411680.0,Loot Hound™,"['Casual', 'Strategy', 'Indie', 'Simulation', 'Top-Down', 'Exploration', 'Silent Protagonist', '2D', 'Loot']"
4806,366122.0,Odallus: Red Gargoyle Skin,"['Action', 'Indie']"
4807,366120.0,Odallus: Vampire Hunter Skin,"['Action', 'Indie']"
4808,366121.0,Odallus: Royal Knight Skin,"['Action', 'Indie']"
4809,390389.0,Rocksmith® 2014 – Bachsmith II,"['Casual', 'Simulation']"
4810,391130.0,STEEL RIVALS,"['Action', 'Indie', 'Fighting']"
4811,418110.0,March of War: FaceOff - XL,"['Early Access', 'Free to Play', 'Strategy', 'Indie', 'Casual', 'Card Game', 'Trading Card Game', 'Board Game', 'PvP', 'Multiplayer', 'Massively Multiplayer']"
4812,410120.0,AGON - The Mysterious Codex (Trilogy),"['Adventure', 'Point & Click']"
4813,419040.0,Hard West Soundtrack,"['Strategy', 'Adventure', 'RPG', 'Indie']"
4814,420320.0,Krosmaster - Goultard Pack,"['Strategy', 'Free to Play']"
4815,415720.0,Endless Legend™ - Forges of Creation Update,"['RPG', 'Strategy']"
4816,410130.0,AGON - The Lost Sword of Toledo,"['Adventure', 'Point & Click']"
4817,415710.0,Endless Legend™ - The Lost Tales,"['RPG', 'Strategy']"
4818,276810.0,Mordheim: City of the Damned,"['Tactical', 'Games Workshop', 'Turn-Based', 'RPG', 'Strategy', 'Dark Fantasy', 'Turn-Based Tactics', 'Multiplayer', 'Turn-Based Strategy', 'Turn-Based Combat', 'Fantasy', 'Perma Death', 'Singleplayer', 'Medieval', 'Procedural Generation', 'Board Game', 'Indie', 'Controller', 'Competitive', 'Tactical RPG']"
4819,415700.0,Endless Legend™ - Echoes of Auriga,"['RPG', 'Strategy']"
4820,420731.0,Fantasy Grounds - 5E: The Fiddler's Lament,"['Strategy', 'RPG', 'Indie']"
4821,421200.0,Demented - Soundtrack,['Indie']
4822,385190.0,Celestial Tear: Demon's Revenge,"['RPG', 'Indie', 'RPGMaker']"
4823,416630.0,True Lover's Knot,"['Visual Novel', 'Anime', 'Great Soundtrack', 'Story Rich', 'Match 3', 'Casual', 'Colorful', 'Indie', 'Funny', 'Simulation', 'Female Protagonist', 'Puzzle', 'Otome']"
4824,407190.0,Club Manager 2016,"['Sports', 'Strategy', 'Simulation', 'Soccer', 'Management']"
4825,420730.0,Fantasy Grounds - 5E: The Murmuring Fountain,"['Strategy', 'RPG', 'Indie']"
4826,347470.0,Mayan Death Robots,"['2D', 'Turn-Based', 'Strategy', 'Multiplayer', 'Action', 'Local Multiplayer', 'Robots', 'Indie', 'Controller']"
4827,405010.0,Bitardia,"['Early Access', 'Memes', 'Indie', 'Adventure', 'Action', 'Story Rich', 'Psychological Horror', 'Open World', 'RPG', 'Horror', 'Atmospheric', 'FPS', 'Nudity']"
4828,416260.0,The Lost Island,"['Early Access', 'Adventure', 'Survival', 'Exploration', 'Singleplayer', 'Action-Adventure']"
4829,361890.0,Chronostorm: Siberian Border,"['Strategy', 'RTS']"
4830,402980.0,Osteya,"['Indie', 'Action', 'Casual', 'Adventure', 'Platformer', '2D', 'Pixel Graphics']"
4831,378030.0,Cardinal Quest 2,"['RPG', 'Indie', 'Rogue-like']"
4832,413490.0,Rothschild: The Sheep Will Wake,"['Early Access', 'Indie', 'Adventure', 'Horror', 'Illuminati']"
4833,321060.0,Gender Bender DNA Twister Extreme,"['Visual Novel', 'Nudity', 'Anime', 'Indie', 'Dating Sim', 'Simulation', 'Casual', 'Singleplayer', 'Sexual Content', 'Illuminati', 'Comedy']"
4834,411410.0,Metal Reaper Online - Special Reinforce Package,"['Massively Multiplayer', 'Free to Play']"
4835,413000.0,Metal Reaper Online - Boss Summon Package,"['Massively Multiplayer', 'Free to Play']"
4836,413001.0,Metal Reaper Online - Military Package,"['Massively Multiplayer', 'Free to Play']"
4837,378420.0,Jurassic Island: The Dinosaur Zoo,"['Strategy', 'Dinosaurs']"
4838,400780.0,Oddworld: Abe's Oddysee - Official Soundtrack,"['Adventure', 'Indie']"
4839,415030.0,One More Dungeon,"['RPG', 'Dungeon Crawler', 'Rogue-like', 'FPS', 'Pixel Graphics', 'Indie', 'Action', 'Rogue-lite', 'First-Person', 'Retro', 'Singleplayer', 'Loot']"
4840,391880.0,Oddworld: New 'n' Tasty - Official Soundtrack,"['Adventure', 'Indie']"
4841,396520.0,Chariot Royal Gadget Pack,"['Adventure', 'Indie', 'Platformer', 'Puzzle-Platformer']"
4842,421760.0,Fishing Planet: Cornucopia Pack,"['Massively Multiplayer', 'Simulation', 'Sports', 'Free to Play']"
4843,411070.0,Mass Vector,"['Indie', 'Casual']"
4844,387010.0,FIVE: Guardians of David,"['Action', 'RPG', 'Adventure', 'Story Rich', 'Action RPG', 'Historical', 'Isometric', 'Hack and Slash', 'Indie']"
4845,418290.0,Professor Teaches QuickBooks 2016,['Software Training']
4846,396930.0,Tidal Affair: Before The Storm,"['Action', 'Adventure', 'Indie', 'Strategy', 'Female Protagonist', 'Stealth']"
4847,422280.0,Before The Storm Soundtrack,"['Strategy', 'Action', 'Adventure', 'Indie']"
4848,381750.0,RC Simulation 2.0,"['Early Access', 'Simulation', 'Racing', 'Indie', 'Driving', 'Sandbox', 'Level Editor', 'Action', 'Sports', 'Casual']"
4849,407380.0,Strania - The Stella Machina -,"['Action', ""Shoot 'Em Up"", 'Mechs', 'Anime', 'Great Soundtrack', 'Bullet Hell', 'Arcade']"
4850,395460.0,The Cat Lady Album (Music From The Video Game),"['Adventure', 'Indie']"
4851,348710.0,Saint Seiya: Soldiers' Soul,"['Anime', 'Fighting', 'Action', 'Multiplayer', 'Heist', 'Story Rich']"
4852,415850.0,BAD END,"['Indie', 'Visual Novel', 'Horror', 'Anime', 'Singleplayer']"
4854,342600.0,Pure Hold'em - Vortex Chip Set,"['Strategy', 'Indie', 'Casual', 'Simulation', 'Sports']"
4855,417190.0,Астролорды: Быстрый старт,"['Strategy', 'Massively Multiplayer', 'Indie', 'Free to Play']"
4856,348820.0,FIM Speedway Grand Prix 15,"['Sports', 'Simulation', 'Racing', 'Multiplayer', 'Singleplayer']"
4857,401850.0,"Just Cause™ 3 DLC: Air, Land &amp; Sea Expansion Pass","['Action', 'Adventure', 'Open World', 'Destruction', 'Shooter']"
4858,225540.0,Just Cause™ 3,"['Open World', 'Action', 'Destruction', 'Third-Person Shooter', 'Adventure', 'Singleplayer', 'Shooter', 'Third Person', 'Sandbox', 'Exploration', 'Multiplayer', 'Physics', 'Funny', 'Atmospheric', 'Comedy', 'Parkour', 'Great Soundtrack', 'Co-op', 'Moddable', 'RPG']"
4859,414720.0,Astrox: Hostile Space Excavation,"['Simulation', 'Indie', 'Adventure', 'Space', 'Sandbox', 'Open World', 'Space Sim', 'Mining', 'Singleplayer', 'Procedural Generation', 'Crafting', 'Pirates', 'Atmospheric']"
4860,364710.0,Wonky Pigeon!,"['Indie', 'Action', 'Singleplayer', 'Shooter', 'Third-Person Shooter', 'Local Co-Op', 'Funny', 'Twin Stick Shooter', 'Local Multiplayer']"
4861,417350.0,Monkey King Saga,"['Indie', 'Strategy', 'Action', 'Adventure', 'RPG', 'Tower Defense']"
4862,416920.0,Monaco Soundtrack by Austin Wintory,"['Strategy', 'Action', 'Adventure', 'Indie', 'Casual', 'Soundtrack', 'Great Soundtrack']"
4863,411110.0,Soundtrack,"['Action', 'Indie']"
4864,422170.0,Starship Rubicon Demo,"['Action', 'Indie']"
4865,390396.0,Rocksmith® 2014 – Skillet - “Monster”,"['Casual', 'Simulation']"
4866,390397.0,Rocksmith® 2014 – Skillet - “Hero”,"['Casual', 'Simulation']"
4867,390398.0,Rocksmith® 2014 – Skillet - “Awake and Alive”,"['Casual', 'Simulation']"
4868,390399.0,Rocksmith® 2014 – Skillet Song Pack,"['Casual', 'Simulation']"
4869,390400.0,Rocksmith® 2014 – Band of Merrymakers - “Must Be Christmas”,"['Casual', 'Simulation']"
4870,390401.0,Rocksmith® 2014 – Band of Merrymakers - “Joy to the World”,"['Casual', 'Simulation']"
4871,301120.0,Eastside Hockey Manager,"['Sports', 'Simulation', 'Management', 'Singleplayer']"
4872,351910.0,Valhalla Hills,"['Strategy', 'City Builder', 'Simulation', 'Indie', 'Mythology', 'Fantasy', 'Singleplayer', 'Management']"
4873,394340.0,Valhalla Hills: Two-Horned Helmet Edition,"['Strategy', 'Indie', 'Simulation']"
4874,424950.0,Last Horizon OST,"['Action', 'Indie']"
4875,416220.0,The Light Empire,"['Indie', 'Simulation', 'RPG', 'Rogue-like', 'Space', 'Singleplayer']"
4876,419550.0,Sculpting and Rendering an Axehead Demon,"['Design & Illustration', 'Animation & Modeling', 'Tutorial']"
4877,419610.0,Sculpting and Rendering a Biomech Creature Bust,"['Design & Illustration', 'Animation & Modeling', 'Tutorial']"
4878,419620.0,Creature Concepting In 3D,"['Tutorial', 'Design & Illustration', 'Animation & Modeling']"
4879,405950.0,Lowglow,"['Indie', 'Adventure', 'Casual', 'Puzzle', 'Atmospheric', 'Singleplayer']"
4880,412860.0,Zombie Office Politics,"['Early Access', 'Indie', 'RPG', 'Zombies', 'Funny', 'Story Rich']"
4881,344190.0,Immortal Empire,"['Free to Play', 'Strategy', 'RPG', 'Indie', 'Turn-Based Tactics', 'Turn-Based Combat', 'Turn-Based Strategy', 'Turn-Based', 'Multiplayer']"
4882,379564.0,FSX: Steam Edition - Skychaser Add-On,['Simulation']
4883,419640.0,Sculpting and Rendering a Cthulhu Bust,"['Tutorial', 'Design & Illustration', 'Animation & Modeling']"
4884,260291.0,COH 2 - British Commander: Vanguard Operations Regiment,['Strategy']
4885,260293.0,COH 2 - British Commander: Special Weapons Regiment,['Strategy']
4886,260292.0,COH 2 - British Commander: Tactical Support Regiment,['Strategy']
4887,425100.0,ReVen: XBridge Soundtrack,"['Action', 'Adventure', 'RPG']"
4888,424800.0,The BoX - OST,"['Indie', 'Casual']"
4889,417770.0,Death Goat Soundtrack Vol. 1,"['Action', 'Indie', 'Casual']"
4890,377870.0,DARIUSBURST Chronicle Saviours,"[""Shoot 'Em Up"", 'Arcade', 'Action', 'Great Soundtrack', '4 Player Local', 'Bullet Hell', 'Side Scroller', 'Local Co-Op', 'Co-op']"
4891,393420.0,Hurtworld,"['Early Access', 'Survival', 'Open World', 'Multiplayer', 'Crafting', 'Building', 'PvP', 'Adventure', 'Sandbox', 'Action', 'First-Person', 'FPS', 'Co-op', 'Third Person', 'Shooter', 'Simulation', 'Indie', 'Singleplayer', 'Cartoony', 'PvE']"
4892,415431.0,An Octave Higher - Extended Soundtrack,"['Adventure', 'Indie']"
4893,415430.0,An Octave Higher - Basic Soundtrack,"['Adventure', 'Indie']"
4894,374810.0,MotoGP™15: Season Pass,"['Simulation', 'Racing', 'Sports']"
4895,412980.0,Beatbuddy: On Tour - Original Soundtrack,"['Action', 'Indie', 'Casual']"
4896,319830.0,AX:EL - Air XenoDawn,"['Simulation', 'Action', 'Indie', 'Sci-fi', 'Flight', 'Futuristic', 'Free to Play']"
4897,420270.0,Into the Void,"['Strategy', 'Adventure', 'Space', 'RPG', 'Indie', 'Turn-Based', '4X', 'Singleplayer', 'Exploration', 'Tactical', 'Turn-Based Tactics', 'Tactical RPG', '6DOF']"
4898,424870.0,Threads of Destiny,"['Indie', 'Casual', 'Strategy', 'Adventure', 'RPG', 'RPGMaker']"
4899,411560.0,Reveal The Deep,"['Indie', 'Exploration', 'Horror', 'Atmospheric', 'Casual', 'Pixel Graphics', 'Puzzle', 'Underwater', 'Adventure', '2D', 'Lovecraftian', 'Platformer', 'Side Scroller', 'Singleplayer', 'Short']"
4900,425130.0,Our Love Will Grow - Farmer's Handbook,"['Adventure', 'RPG', 'Indie', 'Simulation']"
4901,395235.0,HELLDIVERS™ - Demolitionist Pack,['Action']
4902,395236.0,HELLDIVERS™ - Hazard Ops Pack,['Action']
4903,395237.0,HELLDIVERS™ - Specialist Pack,['Action']
4904,395238.0,HELLDIVERS™ - Weapons Pack,['Action']
4905,396170.0,HELLDIVERS™ - Entrenched Pack,['Action']
4906,396172.0,HELLDIVERS™ - Terrain Specialist Pack,['Action']
4907,396173.0,HELLDIVERS™ - Precision Expert Pack,['Action']
4908,328220.0,Wild Season,"['Simulation', 'RPG', 'Indie', 'Romance', 'JRPG', 'Mystery', 'Visual Novel', 'Agriculture']"
4909,396171.0,HELLDIVERS™ - Pistols Perk Pack,['Action']
4910,395239.0,HELLDIVERS™ - Vehicles Pack,['Action']
4911,418430.0,Survive Me Miolhr,"['Early Access', 'Indie', 'Strategy', 'Adventure', 'RPG', 'Action']"
4912,422580.0,Fantasy Grounds - D&amp;D Complete Dungeon Master's Guide,"['RPG', 'Indie', 'Strategy', 'Utilities', 'Fantasy', 'Sandbox', 'Software']"
4913,416900.0,Void Invaders - Soundtrack,"['Action', 'Indie']"
4914,424210.0,SodaCity,"['Indie', 'Action', ""Shoot 'Em Up"", ""Beat 'em up"", 'Side Scroller', 'Fast-Paced', 'Shooter', 'Difficult', 'Retro']"
4915,425500.0,Theme Song OST - Cinderella feat. Meilun,['Indie']
4916,349100.0,Notrium,"['Adventure', 'Action', 'Indie', 'RPG', 'Survival']"
4917,424240.0,SodaCity - Original Soundtrack,"['Action', 'Indie']"
4918,408770.0,Highschool Possession,"['Nudity', 'Indie', 'Sexual Content', 'Adventure', 'Visual Novel', 'Anime']"
4919,420680.0,FaceRig Live2D Module,"['Animation & Modeling', 'Video Production', 'Anime', 'Software', 'Funny', 'Utilities', 'Audio Production', 'Family Friendly']"
4920,420030.0,Galactic Civilizations III - Precursor Worlds DLC,"['Indie', 'Strategy']"
4921,419965.0,GGXrd Extra Color Palettes - ELPHELT VALENTINE,['Action']
4922,376300.0,GUILTY GEAR Xrd -SIGN-,"['Fighting', 'Anime', '2D Fighter', 'Great Soundtrack', 'Action', 'Arcade', 'Multiplayer', 'e-sports', 'Singleplayer', 'Story Rich', '2.5D', 'Competitive', 'Cute', 'Visual Novel', 'God Game']"
4923,419964.0,GGXrd Extra Color Palettes - SIN KISKE,['Action']
4924,419963.0,GGXrd Extra Color Palettes - RAMLETHAL VALENTINE,['Action']
4925,419961.0,GGXrd Extra Color Palettes - ZATO-1,['Action']
